symbol,name,price,marketCap,volume,industry
COF,Capital One Financial Corporation Common Stock,196.61,120617253606.0,3688181,Finance
SPGI,S&P Global Inc. Common Stock,403.25,118878100000.0,1475573,Finance
ACN,Accenture plc Class A Ordinary Shares (Ireland),177.41,118422986356.0,4639285,Consumer Discretionary
BKNG,Booking Holdings Inc. Common Stock,157.41,118274804505.0,9501590,Consumer Discretionary
PGR,Progressive Corporation (The) Common Stock,202.17,117535930741.0,5083600,Finance
MO,Altria Group Inc.,68.88,115011961623.0,7382115,Health Care
MDT,Medtronic plc. Ordinary Shares,88.51,113216494644.0,10967728,Health Care
VLO,Valero Energy Corporation Common Stock,382.86,110235907718.0,3726796,Energy
MPC,Marathon Petroleum Corporation Common Stock,390.95,109788441095.0,2091003,Energy
CVS,CVS Health Corporation Common Stock,85.05,108776429883.0,7382822,Consumer Staples
HOOD,Robinhood Markets Inc. Class A Common Stock,120.82,108627120224.0,14977739,Finance
SBUX,Starbucks Corporation Common Stock,93.65,106761000000.0,7232572,Consumer Discretionary
LOW,Lowe's Companies Inc. Common Stock,188.49,105753072041.0,3742861,Consumer Discretionary
APP,Applovin Corporation Class A Common Stock,312.47,104568397970.0,3974153,Technology
ADP,Automatic Data Processing Inc. Common Stock,263.11,104523798732.0,1993703,Technology
FCX,Freeport-McMoRan Inc. Common Stock,72.08,103508143058.0,9142237,Basic Materials
SYK,Stryker Corporation Common Stock,269.75,103468829159.0,2291502,Health Care
EQIX,Equinix Inc. Common Stock REIT,1034.76,102101513805.0,397153,Real Estate
PSX,Phillips 66 Common Stock,255.87,102097481777.0,2751872,Energy
BNY,The Bank of New York Mellon Corporation Common Stock,150.19,101904537087.0,3544771,Finance
MCK,McKesson Corporation Common Stock,869.36,101358997978.0,593546,Health Care
CME,CME Group Inc. Class A Common Stock,268.91,96694459613.0,1255001,Finance
TT,Trane Technologies plc,438.54,96488964042.0,923530,Industrials
SO,Southern Company (The) Common Stock,82.89,95353586252.0,4918785,Utilities
PWR,Quanta Services Inc. Common Stock,643.5,94806712787.0,938055,Industrials
VRT,Vertiv Holdings LLC Class A Common Stock,245.3,94437598837.0,4128490,Technology
ADBE,Adobe Inc. Common Stock,238.93,92991556000.0,3679842,Technology
CEG,Constellation Energy Corporation Common Stock ,261.62,92693896494.0,1686892,Utilities
DDOG,Datadog Inc. Class A Common Stock,256.92,92253555166.0,3489556,Technology
HCA,HCA Healthcare Inc. Common Stock,423.48,91684055220.0,1050723,Health Care
MAR,Marriott International Class A Common Stock,351.51,91661957895.0,1105809,Consumer Discretionary
HWM,Howmet Aerospace Inc. Common Stock,229.38,91477064903.0,2228095,Industrials
USB,U.S. Bancorp Common Stock,58.4,90990204446.0,7083331,Finance
GD,General Dynamics Corporation Common Stock,336.29,90985679107.0,1570524,Industrials
ABNB,Airbnb Inc. Class A Common Stock,151.39,90650164398.0,8597733,Consumer Discretionary
PNC,PNC Financial Services Group Inc. (The) Common Stock,223.34,89100078588.0,1723719,Finance
CDNS,Cadence Design Systems Inc. Common Stock,322.0,88676546000.0,2475438,Technology
DUK,Duke Energy Corporation (Holding Company) Common Stock,113.23,88285679313.0,3757219,Utilities
ICE,Intercontinental Exchange Inc. Common Stock,156.93,88099636845.0,2683552,Finance
JCI,Johnson Controls International plc Ordinary Share,145.36,88050580079.0,2924723,Industrials
BX,Blackstone Inc. Common Stock,117.21,87980769612.0,5287771,Finance
EMR,Emerson Electric Company Common Stock,156.14,87094892000.0,2071934,Technology
CSX,CSX Corporation Common Stock,46.95,86973697353.0,9554895,Industrials
MMM,3M Company Common Stock,167.52,86393819296.0,2431014,Health Care
ELV,Elevance Health Inc. Common Stock,398.25,86368194743.0,1169493,Health Care
WMB,Williams Companies Inc. (The) Common Stock,70.58,86331160174.0,4369624,Utilities
KKR,KKR & Co. Inc. Common Stock,95.64,85849868880.0,3547964,Finance
HPE,Hewlett Packard Enterprise Company Common Stock,63.52,84320562762.0,21472929,Technology
LITE,Lumentum Holdings Inc. Common Stock,929.04,83334888000.0,3677047,Telecommunications
WM,Waste Management Inc. Common Stock,207.96,83124769665.0,2028646,Utilities
REGN,Regeneron Pharmaceuticals Inc. Common Stock,796.02,81954229548.0,602656,Health Care
SNPS,Synopsys Inc. Common Stock,424.91,81428327252.0,1716358,Technology
DASH,DoorDash Inc. Class A Common Stock,187.53,81256362126.0,5530891,Consumer Discretionary
MRSH,Marsh Common Stock,169.93,81092510771.0,3197094,Finance
MCO,Moody's Corporation Common Stock,467.35,80945020000.0,577299,Finance
CTAS,Cintas Corporation Common Stock,197.68,78976474501.0,3398787,Industrials
BE,Bloom Energy Corporation Class A Common Stock,266.65,78535716811.0,18081169,Energy
CMCSA,Comcast Corporation Class A Common Stock,22.13,78531327360.0,36087907,Telecommunications
UPS,United Parcel Service Inc. Common Stock,92.05,78314444623.0,8501728,Industrials
AMT,American Tower Corporation (REIT) Common Stock,167.26,77936477628.0,3217191,Real Estate
SHW,Sherwin-Williams Company (The) Common Stock,320.4,77779711580.0,2490672,Consumer Discretionary
MRNA,Moderna Inc. Common Stock,194.82,77779135895.0,16605494,Health Care
MDLZ,Mondelez International Inc. Class A Common Stock,60.86,77676108349.0,5808788,Consumer Staples
ITW,Illinois Tool Works Inc. Common Stock,272.0,77465600000.0,1338044,Industrials
WBD,Warner Bros. Discovery Inc. Series A Common Stock ,30.84,77430090204.0,46110292,Telecommunications
ECL,Ecolab Inc. Common Stock,275.37,77194087408.0,976169,Consumer Discretionary
SLB,SLB Limited Common Shares,51.43,76329486370.0,9436067,Energy
TRV,The Travelers Companies Inc. Common Stock,362.39,75585502223.0,1053647,Finance
MSI,Motorola Solutions Inc. Common Stock,454.91,75284779099.0,922659,Technology
ROST,Ross Stores Inc. Common Stock,235.4,75199262094.0,1454504,Consumer Discretionary
EOG,EOG Resources Inc. Common Stock,142.86,74934238083.0,2672414,Energy
INTU,Intuit Inc. Common Stock,277.13,74059112680.0,4564683,Technology
NOC,Northrop Grumman Corporation Common Stock,508.98,72307238973.0,537125,Industrials
CMI,Cummins Inc. Common Stock,521.07,71732834241.0,1186230,Industrials
APO,Apollo Global Management Inc. (New) Common Stock,120.69,71272653860.0,3849607,Finance
TGT,Target Corporation Common Stock,156.15,70938435326.0,3349065,Consumer Discretionary
GM,General Motors Company Common Stock,80.57,70696270658.0,7936246,Industrials
CVNA,Carvana Co. Class A Common Stock,64.18,70627764759.0,6971754,Consumer Discretionary
NSC,Norfolk Southern Corporation Common Stock,313.17,70340604172.0,812506,Industrials
HLT,Hilton Worldwide Holdings Inc. Common Stock ,312.13,70249510358.0,1683408,Consumer Discretionary
CI,The Cigna Group Common Stock,265.5,70155849033.0,1612964,Health Care
ORLY,O'Reilly Automotive Inc. Common Stock,86.24,69764778702.0,4350290,Consumer Discretionary
KMI,Kinder Morgan Inc. Common Stock,31.25,69587565281.0,7685758,Utilities
CL,Colgate-Palmolive Company Common Stock,85.32,68014785770.0,4778646,Consumer Discretionary
HON,Honeywell International Inc. Common Stock,211.79,67124724718.0,2144865,Industrials
DLR,Digital Realty Trust Inc. Common Stock,181.0,66976547856.0,1289164,Real Estate
SPG,Simon Property Group Inc. Common Stock,204.7,66230995121.0,869772,Real Estate
FDX,FedEx Corporation Common Stock,279.54,66158853400.0,2575955,Consumer Discretionary
MPWR,Monolithic Power Systems Inc. Common Stock,1335.55,65632933650.0,492630,Technology
RSG,Republic Services Inc. Common Stock,212.72,65137624680.0,1104364,Utilities
BSX,Boston Scientific Corporation Common Stock,44.68,64751575222.0,17297544,Health Care
AEP,American Electric Power Company Inc. Common Stock,117.57,64004796675.0,3504127,Utilities
RCL,Royal Caribbean Cruises Ltd. Common Stock,238.98,63915699034.0,5478549,Consumer Discretionary
URI,United Rentals Inc. Common Stock,1021.67,63591283737.0,444732,Consumer Discretionary
APD,Air Products and Chemicals Inc. Common Stock,284.49,63351806430.0,1046359,Basic Materials
TEL,TE Connectivity plc Ordinary Shares,213.67,61860291427.0,1293389,Technology
MET,MetLife Inc. Common Stock,97.25,61800131151.0,3442899,Finance
TDG,Transdigm Group Incorporated Common Stock,1105.28,61096037552.0,304668,Industrials
KEYS,Keysight Technologies Inc. Common Stock,357.54,60869306127.0,845305,Industrials
TRGP,Targa Resources Inc. Common Stock,283.15,60716143596.0,978922,Utilities
TER,Teradyne Inc. Common Stock,387.7,60613308775.0,1333474,Industrials
GWW,W.W. Grainger Inc. Common Stock,1279.47,60264242261.0,229698,Industrials
COR,Cencora Inc. Common Stock,309.87,59131613619.0,1081437,Health Care
AON,Aon plc Class A Ordinary Shares (Ireland),276.09,58565711073.0,2713324,Finance
PCAR,PACCAR Inc. Common Stock,110.67,58252809349.0,3692342,Industrials
AJG,Arthur J. Gallagher & Co. Common Stock,227.13,58213419000.0,1770388,Finance
FAST,Fastenal Company Common Stock,50.73,58212551878.0,10273440,Consumer Discretionary
NXPI,NXP Semiconductors N.V. Common Stock,230.16,58038106288.0,2943866,Technology
OXY,Occidental Petroleum Corporation Common Stock,58.05,58028949387.0,9848599,Energy
FIX,Comfort Systems USA Inc. Common Stock,1643.39,57838008335.0,218394,Industrials
TFC,Truist Financial Corporation Common Stock,47.18,57636323550.0,6372158,Finance
OKE,ONEOK Inc. Common Stock,91.18,57477106237.0,2702688,Utilities
ALL,Allstate Corporation (The) Common Stock,227.17,57441740502.0,2967263,Finance
AFL,AFLAC Incorporated Common Stock,114.01,57158149405.0,1600456,Finance
COHR,Coherent Corp. Common Stock,290.61,56910809010.0,4995996,Technology
GRMN,Garmin Ltd. Common Stock (Switzerland),295.04,56899212221.0,787565,Industrials
BKR,Baker Hughes Company Class A Common Stock,57.29,56870297528.0,7082922,Consumer Discretionary
AME,AMETEK Inc.,247.74,56797180589.0,1992119,Industrials
NUE,Nucor Corporation Common Stock,247.96,56256092621.0,1076224,Industrials
CRH,CRH PLC Ordinary Shares,83.96,56197738711.0,7405902,Industrials
DAL,Delta Air Lines Inc. Common Stock,82.76,54424881963.0,6256485,Consumer Discretionary
DVN,Devon Energy Corporation Common Stock,48.9,53790000000.0,17590827,Energy
NKE,Nike Inc. Common Stock,35.99,53391118321.0,39238510,Consumer Discretionary
D,Dominion Energy Inc. Common Stock,60.4,53123367320.0,5049860,Utilities
CTVA,Corteva Inc. Common Stock ,79.45,53008722200.0,3498153,Consumer Staples
FANG,Diamondback Energy Inc. Common Stock,189.01,52927402961.0,2306992,Energy
NDAQ,Nasdaq Inc. Common Stock,94.55,52851310523.0,3195112,Finance
COIN,Coinbase Global Inc. Class A Common Stock,199.21,52558953431.0,7383844,Finance
O,Realty Income Corporation Common Stock,55.41,52429941209.0,9367972,Real Estate
CAH,Cardinal Health Inc. Common Stock,222.62,51549741384.0,3480951,Health Care
SRE,DBA Sempra Common Stock,77.74,50834213054.0,4423237,Utilities
CIEN,Ciena Corporation Common Stock,358.43,50828429616.0,1421174,Utilities
HONA,Honeywell Aerospace Inc. Common Stock ,158.46,50224328804.0,2766678,Industrials
PSA,Public Storage Common Stock,284.56,49974749891.0,766286,Real Estate
STT,State Street Corporation Common Stock,181.09,49745742624.0,3492741,Finance
EW,Edwards Lifesciences Corporation Common Stock,85.73,49414772000.0,3869239,Health Care
F,Ford Motor Company Common Stock,12.6,49350969247.0,52297432,Industrials
WAB,Westinghouse Air Brake Technologies Corporation Common Stock,290.23,49022996286.0,542384,Industrials
BDX,Becton Dickinson and Company Common Stock,179.23,48819886164.0,1404869,Health Care
A,Agilent Technologies Inc. Common Stock,172.84,48728583125.0,3053449,Industrials
ROK,Rockwell Automation Inc. Common Stock,432.93,48173832472.0,402916,Industrials
VMRK,Vivmark Residential Common Shares of Beneficial Interest,61.05,48076875000.0,4199070,Real Estate
EBAY,eBay Inc. Common Stock,107.83,47984350000.0,3151358,Consumer Discretionary
AZO,AutoZone Inc. Common Stock,2861.75,46719084671.0,481887,Consumer Discretionary
FITB,Fifth Third Bancorp Common Stock,51.46,46668691343.0,8171691,Finance
VST,Vistra Corp. Common Stock,137.94,46297518798.0,3645049,Utilities
XYZ,Block Inc. Class A Common Stock,76.74,46105008300.0,3654550,Technology
WDAY,Workday Inc. Class A Common Stock,190.99,46028590000.0,1248917,Technology
ETR,Entergy Corporation Common Stock,98.16,45804547844.0,2489608,Utilities
HUM,Humana Inc. Common Stock,380.32,45668942739.0,899024,Health Care
IQV,IQVIA Holdings Inc. Common Stock,275.02,45268292000.0,1893424,Health Care
CARR,Carrier Global Corporation Common Stock ,54.87,45230715878.0,5048965,Industrials
PYPL,PayPal Holdings Inc. Common Stock,52.6,44997241972.0,8535955,Industrials
VTR,Ventas Inc. Common Stock,86.83,44539132352.0,3133417,Real Estate
VEEV,Veeva Systems Inc. Class A Common Stock,274.84,44499028334.0,1380053,Technology
LHX,L3Harris Technologies Inc. Common Stock,238.04,44326527193.0,1450877,Industrials
ADSK,Autodesk Inc. Common Stock,211.35,44172150000.0,2105620,Technology
AMP,Ameriprise Financial Inc. Common Stock,485.15,43613570303.0,1020680,Finance
XEL,Xcel Energy Inc. Common Stock,69.56,43449562325.0,6601935,Utilities
FERG,Ferguson Enterprises Inc. Common Stock,220.17,42592484702.0,1342720,Miscellaneous
WAT,Waters Corporation Common Stock,430.3,42276162163.0,1031521,Industrials
KDP,Keurig Dr Pepper Inc. Common Stock,30.88,42022308053.0,9320671,Consumer Staples
FLEX,Flex Ltd. Ordinary Shares,112.4,41520894727.0,3108085,Technology
EXC,Exelon Corporation Common Stock,40.2,41496609473.0,8098102,Utilities
ILMN,Illumina Inc. Common Stock,273.9,41358900000.0,3480314,Health Care
PRU,Prudential Financial Inc. Common Stock,118.75,40968750000.0,1683258,Finance
IBKR,Interactive Brokers Group Inc. Class A Common Stock,89.82,40695481319.0,3978630,Finance
P,Everpure Inc. Class A common stock,121.88,40613737352.0,11664669,Technology
MCHP,Microchip Technology Incorporated Common Stock,74.69,40557319131.0,8726424,Technology
CMG,Chipotle Mexican Grill Inc. Common Stock,32.01,40506030180.0,15542648,Consumer Discretionary
IDXX,IDEXX Laboratories Inc. Common Stock,513.39,40445437143.0,328294,Health Care
MSCI,MSCI Inc. Common Stock,556.08,40427016000.0,541145,Consumer Discretionary
LYV,Live Nation Entertainment Inc. Common Stock,171.06,40307528092.0,1936698,Consumer Discretionary
ARES,Ares Management Corporation Class A Common Stock,120.11,39669597975.0,3150601,Finance
CBRE,CBRE Group Inc Common Stock Class A,136.53,39535715436.0,2384919,Finance
ADM,Archer-Daniels-Midland Company Common Stock,81.88,39462850656.0,2735981,Consumer Staples
DHI,D.R. Horton Inc. Common Stock,140.35,39256072823.0,2160921,Consumer Discretionary
AIG,American International Group Inc. New Common Stock,74.82,39122866905.0,3168197,Finance
NTAP,NetApp Inc. Common Stock,197.24,38741684546.0,2347973,Technology
SYY,Sysco Corporation Common Stock,78.19,38462752532.0,6855586,Consumer Discretionary
ED,Consolidated Edison Inc. Common Stock,102.71,37985098895.0,3026600,Utilities
TTWO,Take-Two Interactive Software Inc. Common Stock,202.98,37953290320.0,2338594,Technology
YUM,Yum! Brands Inc.,137.34,37480235014.0,2498205,Consumer Discretionary
ODFL,Old Dominion Freight Line Inc. Common Stock,174.93,36272893886.0,1186899,Industrials
PAYX,Paychex Inc. Common Stock,101.59,36164056252.0,4445023,Industrials
AXON,Axon Enterprise Inc. Common Stock,445.0,36150649675.0,1430027,Industrials
UAL,United Airlines Holdings Inc. Common Stock,111.19,36090469609.0,4004924,Consumer Discretionary
ROP,Roper Technologies Inc. Common Stock,364.02,36001896153.0,799858,Industrials
TKO,TKO Group Holdings Inc. Class A Common Stock,185.06,35026253088.0,1597228,Consumer Discretionary
KR,Kroger Company (The) Common Stock,58.92,34797486204.0,8089118,Consumer Staples
EL,Estee Lauder Companies Inc. (The) Common Stock,95.37,34504729335.0,4257785,Consumer Discretionary
HIG,The Hartford Insurance Group Inc. Common Stock,125.69,34045901931.0,1391784,Finance
IRM,Iron Mountain Incorporated (Delaware)Common Stock REIT,114.09,33964913821.0,1036970,Real Estate
KVUE,Kenvue Inc. Common Stock,17.61,33824820754.0,17494658,Consumer Discretionary
STLD,Steel Dynamics Inc.,235.2,33710766298.0,563350,Industrials
HSY,The Hershey Company Common Stock,166.88,33530473640.0,991217,Consumer Staples
BIIB,Biogen Inc. Common Stock,226.36,33445594987.0,1034741,Health Care
PEG,Public Service Enterprise Group Incorporated Common Stock,66.56,33174837197.0,3723772,Utilities
EME,EMCOR Group Inc. Common Stock,751.96,33168881156.0,328195,Industrials
PCG,Pacific Gas & Electric Co. Common Stock,12.32,33018961311.0,42655188,Utilities
DXCM,DexCom Inc. Common Stock,87.47,33007746115.0,2142006,Health Care
WEC,WEC Energy Group Inc. Common Stock,100.9,32878202745.0,4257854,Utilities
JBL,Jabil Inc. Common Stock,310.69,32556300681.0,973443,Technology
EQT,EQT Corporation Common Stock,51.87,32445514920.0,8136207,Energy
ACGL,Arch Capital Group Ltd. Common Stock,95.02,32423591553.0,4550671,Finance
KMB,Kimberly-Clark Corporation Common Stock,97.22,32333334074.0,3653449,Consumer Discretionary
RMD,ResMed Inc. Common Stock,221.89,32008144178.0,798773,Health Care
NTRS,Northern Trust Corporation Common Stock,174.5,31925761449.0,772557,Finance
MTB,M&T Bank Corporation Common Stock,218.66,31578059849.0,926435,Finance
VMC,Vulcan Materials Company (Holding Company) Common Stock,241.7,31319181216.0,1212610,Industrials
HBAN,Huntington Bancshares Incorporated Common Stock,15.31,30932550986.0,46692009,Finance
CNC,Centene Corporation Common Stock,61.92,30588170400.0,4572164,Health Care
RJF,Raymond James Financial Inc. Common Stock,158.76,30539345238.0,1884489,Finance
MTD,Mettler-Toledo International Inc. Common Stock,1519.15,30438538605.0,261135,Industrials
GEHC,GE HealthCare Technologies Inc. Common Stock ,66.38,29982933408.0,3966557,Health Care
EXPE,Expedia Group Inc. Common Stock,261.75,29969299469.0,2276975,Consumer Discretionary
CBOE,Cboe Global Markets Inc. Common Stock,267.57,29919342938.0,535536,Finance
CCL,Carnival Corporation Ltd. Common Shares,21.79,29844654303.0,28503294,Consumer Discretionary
RDDT,Reddit Inc. Class A Common Stock,152.72,29382795007.0,3262617,Technology
ZTS,Zoetis Inc. Class A Common Stock,70.27,29037222513.0,3372131,Health Care
IR,Ingersoll Rand Inc. Common Stock,74.78,29014597301.0,5414410,Industrials
MLM,Martin Marietta Materials Inc. Common Stock,480.1,28837609304.0,1393044,Industrials
CCI,Crown Castle Inc. Common Stock,67.63,28773551340.0,4596099,Real Estate
ON,ON Semiconductor Corporation Common Stock,73.15,28478656541.0,10448943,Technology
TDY,Teledyne Technologies Incorporated Common Stock,612.02,28370598989.0,368878,Industrials
KHC,The Kraft Heinz Company Common Stock,23.86,28293754866.0,13465411,Consumer Staples
HPQ,HP Inc. Common Stock,31.14,28081770775.0,11902179,Technology
EXR,Extra Space Storage Inc Common Stock,132.23,27936173654.0,1452424,Real Estate
AEE,Ameren Corporation Common Stock,99.2,27462850499.0,2330879,Utilities
HAL,Halliburton Company Common Stock,32.76,27293350823.0,7591803,Energy
SMCI,Super Micro Computer Inc. Common Stock,41.51,27270633090.0,34885564,Technology
WTW,Willis Towers Watson Public Limited Company Ordinary Shares,293.63,27269986861.0,481278,Finance
CFG,Citizens Financial Group Inc. Common Stock,64.73,27262773487.0,4280652,Finance
DG,Dollar General Corporation Common Stock,122.53,27032175279.0,2324818,Consumer Discretionary
WSM,Williams-Sonoma Inc. Common Stock (DE),228.66,26931385698.0,863686,Consumer Discretionary
FOXA,Fox Corporation Class A Common Stock,63.84,26919644028.0,4093389,Industrials
SYF,Synchrony Financial Common Stock,71.55,26620717559.0,2502899,Finance
ATO,Atmos Energy Corporation Common Stock,156.42,26433189460.0,1218654,Utilities
VRSN,VeriSign Inc. Common Stock,291.88,26356764000.0,614205,Technology
WST,West Pharmaceutical Services Inc. Common Stock,373.6,26292384683.0,716460,Health Care
